0,50
1,62
2,37
3,37
4,39
5,38
6,33
7,33
8,49
9,52
10,11
11,42
12,34
13,34
14,35
15,16
17,18
19,36
20,36
21,22
23,24
25,26
27,28
29,30
32,35
33,49
34,79
35,98
36,53
37,55
38,41
38,51
39,48
39,68
41,48
41,51
42,52
42,67
43,76
44,185
45,53
46,54
47,62
48,68
49,65
50,130
50,101
51,72
52,66
53,69
55,56
55,149
57,75
58,65
59,63
60,61
62,77
64,70
65,109
66,67
66,78
67,105
68,95
68,127
68,68
69,92
70,71
72,95
72,75
73,100
74,99
75,102
79,162
79,98
80,88
81,82
83,102
84,116
85,86
86,93
86,92
87,94
89,97
90,111
91,116
92,134
95,125
96,108
98,112
98,185
100,105
100,128
102,152
103,196
104,199
105,115
106,107
110,129
111,130
111,167
113,117
114,115
115,126
116,166
117,134
117,119
118,139
120,124
121,122
123,131
125,127
125,161
126,153
126,169
127,148
130,137
132,133
134,143
136,167
137,139
137,180
138,162
139,150
140,153
141,250
142,181
144,145
146,158
147,157
148,149
148,183
152,156
152,204
153,157
154,170
155,165
157,184
159,205
160,179
161,183
161,212
162,228
162,189
163,166
166,194
167,264
167,221
168,310
169,200
169,172
171,189
173,177
174,191
175,203
176,198
178,182
183,212
184,202
184,195
185,229
186,193
187,201
188,228
189,228
190,263
192,213
197,203
199,208
199,202
200,213
200,277
202,222
203,244
204,236
204,208
206,214
208,249
210,239
211,258
212,236
213,260
215,248
216,218
217,222
218,227
218,255
219,258
220,263
222,276
223,229
224,225
228,254
229,265
230,235
231,292
232,251
234,257
236,249
237,240
240,279
241,250
242,247
243,281
244,245
244,253
246,330
249,306
250,256
252,270
254,283
254,271
258,273
259,266
260,276
260,277
261,279
262,268
263,285
264,282
264,289
265,271
265,291
267,299
269,275
271,291
272,331
273,299
273,290
274,284
276,307
277,296
278,330
279,315
280,281
281,287
283,296
283,312
285,345
285,335
286,305
288,300
289,327
289,316
290,297
291,377
292,373
292,364
293,304
295,322
296,304
297,337
298,343
299,314
301,302
303,327
304,308
306,346
306,307
307,328
308,328
308,360
309,324
310,347
310,314
311,317
312,372
312,319
314,357
318,343
320,405
321,350
322,341
322,346
325,348
326,353
327,401
328,332
329,344
330,368
333,338
336,340
337,354
339,340
340,357
342,359
343,446
344,352
346,358
347,402
347,382
347,371
348,354
348,355
349,420
351,365
354,411
356,364
357,419
358,380
358,369
360,391
360,372
362,366
363,377
364,438
367,378
368,443
368,375
370,379
371,376
371,383
372,420
374,379
377,416
379,381
380,412
380,395
382,408
382,383
383,408
384,416
385,393
386,394
387,400
388,407
390,404
391,415
391,398
392,409
396,442
397,399
401,402
401,430
403,410
405,413
405,421
406,424
408,482
409,421
409,436
411,412
411,435
412,471
415,447
415,445
416,439
417,418
417,440
417,423
419,422
419,435
420,449
421,454
425,432
426,437
427,479
428,439
429,437
430,431
430,460
433,472
434,444
435,471
436,442
437,458
439,472
441,453
442,450
445,447
445,452
446,455
446,459
447,476
448,465
449,452
449,453
450,462
450,470
451,490
452,476
453,516
454,461
454,462
455,463
455,473
456,467
457,466
459,473
459,478
460,468
460,491
462,477
463,463
464,468
468,558
469,485
471,532
472,542
473,489
474,500
475,493
476,529
477,519
477,480
479,484
479,513
481,483
482,491
482,505
485,507
485,515
485,530
486,523
487,494
488,493
491,570
492,526
493,498
495,520
496,522
499,504
501,547
503,538
505,513
505,512
506,517
507,514
507,530
508,545
509,517
510,525
513,528
515,531
515,541
516,520
516,525
517,569
518,526
519,552
519,523
520,588
521,528
